time,global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3
07:52:00,2.536,0.124,237,10.6,2,0,17
07:53:00,2.348,0.13,237.39,9.8,1,0,17
07:54:00,2.416,0.196,238.28,10.2,1,0,18
07:55:00,2.42,0.232,237.88,10.2,1,0,17
07:56:00,2.428,0.232,238.06,10.2,1,0,17
07:57:00,2.486,0.23,237.75,10.4,2,0,18
07:58:00,3.604,0.294,237.09,15.4,1,0,17
07:59:00,4.18,0.292,236.23,17.6,1,0,17
08:00:00,3.204,0.302,237.65,13.6,1,0,17
08:01:00,2.774,0.304,237.89,11.6,1,0,18
08:02:00,2.772,0.304,237.84,11.6,2,0,17
08:03:00,2.758,0.3,237.21,11.6,1,0,17
08:04:00,2.67,0.176,237.19,11.2,1,0,17
08:05:00,2.67,0.2,237.46,11.2,1,0,18
08:06:00,2.656,0.208,239.83,11,1,0,17
08:07:00,2.358,0.12,239.26,9.8,1,0,18
08:08:00,3.722,0.1,237.94,16.2,22,0,17
08:09:00,4.388,0.098,237.75,18.4,39,0,17
08:10:00,3.89,0.208,238.1,16.4,38,0,18
08:11:00,3.678,0.236,238.61,15.4,38,0,17
08:12:00,3.582,0.076,238.15,15,38,0,18
08:13:00,3.548,0,238.58,14.8,38,0,17
08:14:00,3.54,0,238.3,14.8,38,0,17
08:15:00,3.6,0.058,238.3,15,38,0,18
08:16:00,3.618,0.112,238.29,15.2,38,1,17
08:17:00,3.634,0.114,238.85,15.2,39,2,18
08:18:00,3.636,0.116,239.07,15.2,38,1,17
08:19:00,3.644,0.118,239.26,15.2,38,1,18
08:20:00,3.628,0.114,238.86,15.2,38,2,17
08:21:00,2.664,0.126,239.82,12,24,1,18
08:22:00,1.428,0.136,240.66,5.8,1,2,18
08:23:00,1.43,0.138,240.9,5.8,2,1,17
08:24:00,1.436,0.14,241.3,6,1,2,18
08:25:00,1.434,0.14,241.39,5.8,1,1,18
08:26:00,1.438,0.14,241.57,6,1,1,18
08:27:00,1.424,0.136,240.64,5.8,1,2,18
08:28:00,1.42,0.134,240.11,5.8,2,1,17
08:29:00,1.41,0.13,239.45,5.8,1,1,18
08:30:00,1.466,0.188,238.55,6.2,1,2,17
08:31:00,1.5,0.254,238,6.4,1,1,18
08:32:00,1.502,0.256,238.31,6.4,1,1,17
08:33:00,1.512,0.264,239.85,6.4,2,2,18
08:34:00,1.508,0.262,239.27,6.4,1,1,17
08:35:00,1.51,0.264,239.93,6.4,1,1,18
08:36:00,1.504,0.26,239.27,6.4,1,1,17
08:37:00,1.498,0.26,239.19,6.2,1,2,18
08:38:00,1.506,0.264,239.76,6.2,2,1,17
08:39:00,1.508,0.268,240.5,6.2,1,1,18
08:40:00,1.512,0.27,240.69,6.4,1,1,18
08:41:00,1.514,0.274,241.22,6.4,1,1,18
08:42:00,1.542,0.286,241.54,6.4,2,2,18
08:43:00,1.588,0.376,241.05,6.6,1,1,17
08:44:00,1.592,0.378,241.21,6.8,1,1,18
08:45:00,1.56,0.334,240.67,6.6,1,1,18
08:46:00,1.512,0.252,240.59,6.2,1,0,18
08:47:00,1.508,0.25,240.4,6.2,2,0,17
08:48:00,1.43,0.132,240.91,5.8,1,0,18
08:49:00,1.414,0.116,240.41,5.8,1,0,18
08:50:00,1.418,0.12,240.91,5.8,1,0,18
08:51:00,1.414,0.118,240.58,5.8,1,0,17
08:52:00,1.41,0.116,240.37,5.8,2,0,18
08:53:00,1.41,0.116,240.24,5.8,1,0,18
08:54:00,1.402,0.114,239.64,5.8,1,0,17
08:55:00,1.41,0.116,240.38,5.8,1,0,18
08:56:00,1.41,0.118,240.46,5.8,2,0,18
08:57:00,1.348,0,239.77,5.6,1,0,17
08:58:00,1.332,0,239.47,5.4,1,0,18
08:59:00,1.342,0,239.59,5.6,1,0,17
09:00:00,1.342,0,239.76,5.6,1,0,18
09:01:00,1.346,0,239.95,5.6,2,0,18
09:02:00,1.33,0,238.84,5.4,1,0,17
09:03:00,1.332,0,238.38,5.6,1,0,18
09:04:00,1.332,0,238.76,5.6,1,0,17
09:05:00,1.316,0,237.78,5.4,1,0,17
09:06:00,1.31,0,237.58,5.4,2,0,18
09:07:00,1.322,0,238.35,5.4,1,0,17
09:08:00,1.314,0,237.9,5.4,1,0,17
09:09:00,1.32,0,238.14,5.4,1,0,18
09:10:00,1.316,0,238.11,5.4,1,0,17
09:11:00,1.322,0,238.3,5.4,2,0,17
09:12:00,1.332,0,239.13,5.6,1,0,18
09:13:00,1.352,0.094,238.13,5.6,1,0,17
09:14:00,1.398,0.166,238.36,5.8,0,0,18
09:15:00,1.408,0.156,238.27,5.8,1,0,17
09:16:00,1.428,0.142,237.46,6,1,0,17
09:17:00,1.42,0.136,236.88,6,2,0,18
09:18:00,1.414,0.132,237.17,6,1,0,17
09:19:00,1.41,0.13,237.07,6,1,0,17
09:20:00,1.42,0.136,238.11,6,1,0,17
09:21:00,1.426,0.14,238.82,6,2,0,18
09:22:00,1.424,0.14,238.69,6,1,0,17
09:23:00,1.386,0.168,238.48,5.8,0,0,18
09:24:00,1.394,0.168,238.55,5.8,1,0,17
09:25:00,1.374,0.158,237.68,5.8,1,0,17
09:26:00,1.424,0.148,238.56,6,1,0,18
09:27:00,3.504,0.126,238.57,14.8,34,0,17
09:28:00,3.638,0.124,238.44,15.2,38,0,18
09:29:00,3.618,0.12,237.85,15.2,38,0,17
09:30:00,3.632,0.17,236.23,15.4,37,0,17
09:31:00,3.54,0.082,235.69,15,37,0,17
09:32:00,3.566,0.088,236.74,15,38,0,17
09:33:00,3.558,0.086,236.55,15,37,0,18
09:34:00,3.526,0.082,235.44,14.8,37,0,17
09:35:00,3.564,0.086,236.65,15,38,0,17
09:36:00,3.54,0.084,236,15,37,0,17
09:37:00,3.538,0.086,236.35,14.8,37,0,17
09:38:00,3.568,0.09,237.46,15,37,0,17
09:39:00,3.548,0.088,237.04,14.8,38,0,17
09:40:00,3.568,0.092,237.83,15,37,0,18
09:41:00,2.032,0.104,239.43,9.4,14,0,17
09:42:00,1.322,0.1,238.72,5.4,0,0,18
09:43:00,1.314,0.088,238.68,5.4,0,0,17
09:44:00,1.266,0,238.47,5.2,0,0,18
09:45:00,1.28,0,238.38,5.2,1,0,17
09:46:00,1.266,0,238.67,5.2,0,0,17
09:47:00,1.262,0,238.81,5.2,0,0,18
09:48:00,1.266,0,239.11,5.2,0,0,17
09:49:00,1.264,0,238.96,5.2,0,0,18
09:50:00,1.266,0,239.55,5.2,0,0,17
09:51:00,1.26,0,239.32,5.2,0,0,18
09:52:00,1.256,0,238.91,5.2,0,0,17
09:53:00,1.258,0,239.03,5.2,0,0,18
09:54:00,1.26,0,239.24,5.2,0,0,17
09:55:00,1.258,0,239.1,5.2,0,0,18
09:56:00,1.342,0.082,239.43,5.6,0,0,18
09:57:00,1.372,0.132,239.61,5.6,0,0,17
09:58:00,1.364,0.132,239.32,5.6,0,0,18
09:59:00,1.374,0.134,239.82,5.6,0,0,17
10:00:00,1.37,0.134,239.55,5.6,0,0,18
10:01:00,1.376,0.138,240.26,5.6,0,0,17
10:02:00,1.37,0.136,240.29,5.6,0,0,18
10:03:00,1.362,0.134,239.75,5.6,0,0,18
10:04:00,1.358,0.132,239.52,5.6,0,0,17
10:05:00,1.354,0.13,239.14,5.6,0,0,18
10:06:00,1.342,0.124,238.15,5.6,0,0,17
10:07:00,1.352,0.13,239.14,5.6,0,0,18
10:08:00,1.348,0.128,238.75,5.6,0,0,17
10:09:00,1.354,0.132,239.39,5.6,0,0,18
10:10:00,1.36,0.134,239.94,5.6,0,0,17
10:11:00,1.342,0.126,238.32,5.6,0,0,18
10:12:00,1.338,0.124,238.05,5.6,0,0,17
10:13:00,1.32,0.102,237.72,5.6,0,0,17
10:14:00,1.244,0,237.71,5.2,0,0,18
10:15:00,1.258,0,237.83,5.2,0,0,17
10:16:00,1.282,0,238.69,5.4,0,0,17
10:17:00,1.314,0.048,239.25,5.4,0,0,18
10:18:00,1.332,0.1,238.81,5.6,0,0,17
10:19:00,1.33,0.098,238.69,5.6,0,0,18
10:20:00,1.334,0.1,238.98,5.6,0,0,17
10:21:00,1.322,0.096,238.02,5.4,0,0,18
10:22:00,1.322,0.096,238,5.4,0,0,17
10:23:00,1.316,0.096,237.62,5.4,0,0,17
10:24:00,1.318,0.096,238,5.4,0,0,18
10:25:00,1.312,0.094,237.48,5.4,0,0,17
10:26:00,1.314,0.096,237.83,5.4,0,0,17
10:27:00,1.32,0.098,238.3,5.4,0,0,18
10:28:00,1.318,0.098,238.17,5.4,0,0,17
10:29:00,1.312,0.096,237.63,5.4,0,0,17
10:30:00,1.312,0.096,237.76,5.4,0,0,18
10:31:00,1.252,0,237.41,5.2,0,0,17
10:32:00,1.238,0,237.05,5.2,0,0,17
10:33:00,1.242,0,237.54,5.2,0,0,17
10:34:00,1.236,0,236.92,5.2,0,0,18
10:35:00,1.242,0,237.51,5.2,0,0,17
10:36:00,1.248,0,238.08,5.2,0,0,17
10:37:00,1.332,0.09,238.71,5.6,0,0,18
10:38:00,1.334,0.116,238.29,5.6,0,2,17
10:39:00,1.326,0.114,237.81,5.6,0,1,17
10:40:00,1.42,0.21,238.09,6,0,1,18
10:41:00,1.434,0.244,237.59,6,0,2,17
10:42:00,1.428,0.242,237.43,6,0,1,17
10:43:00,1.434,0.248,238.17,6,0,2,18
10:44:00,1.436,0.25,238.53,6,0,1,17
10:45:00,1.432,0.248,238.3,6,0,1,18
10:46:00,1.432,0.248,238.51,6,0,2,17
10:47:00,1.434,0.25,238.8,6,0,1,17
10:48:00,1.43,0.248,238.62,6,0,2,18
10:49:00,1.43,0.25,238.82,6,0,1,17
10:50:00,1.426,0.248,238.44,6,0,1,18
10:51:00,1.418,0.244,237.85,6,0,2,17
10:52:00,1.414,0.244,237.6,6,0,1,17
10:53:00,1.424,0.25,238.75,6,0,1,18
10:54:00,1.422,0.248,238.57,6,0,1,17
10:55:00,1.41,0.242,237.55,6,0,2,17
10:56:00,1.412,0.246,238.01,6,0,1,18
10:57:00,1.41,0.244,237.87,6,0,1,17
10:58:00,1.326,0.124,237.83,5.6,0,2,17
10:59:00,1.326,0.118,238.53,5.6,0,1,18
11:00:00,1.326,0.118,238.47,5.6,0,1,17
11:01:00,1.322,0.116,238.19,5.4,0,1,18
11:02:00,1.316,0.114,237.78,5.4,0,1,17
11:03:00,1.32,0.116,238.16,5.4,0,2,17
11:04:00,1.316,0.114,237.74,5.4,0,1,18
11:05:00,1.392,0.202,237.09,5.8,0,1,17
11:06:00,1.382,0.21,236.93,5.8,0,1,17
11:07:00,1.322,0.1,237.69,5.6,0,0,17
11:08:00,1.318,0.096,237.54,5.4,0,0,18
11:09:00,1.314,0.094,237.21,5.4,0,0,17
11:10:00,1.32,0.098,238,5.4,0,0,17
11:11:00,1.322,0.1,238.25,5.4,0,0,18
11:12:00,1.314,0.098,237.66,5.4,0,0,17
11:13:00,1.308,0.096,237.06,5.4,0,0,17
11:14:00,1.306,0.096,237.04,5.4,0,0,17
11:15:00,1.3,0.094,236.52,5.4,0,0,17
11:16:00,1.302,0.094,236.69,5.4,0,0,18
11:17:00,1.302,0.092,236.98,5.4,0,0,17
11:18:00,1.236,0,236.85,5.2,0,0,17
11:19:00,1.244,0,237.42,5.2,0,0,17
11:20:00,1.242,0,237.28,5.2,0,0,18
11:21:00,1.248,0,237.82,5.2,0,0,17
11:22:00,1.248,0,237.96,5.2,0,0,17
11:23:00,1.266,0,237.45,5.2,0,0,17
11:24:00,1.356,0.126,237.83,5.6,0,0,18
11:25:00,1.35,0.124,237.56,5.6,0,0,17
11:26:00,1.35,0.126,237.83,5.6,0,0,17
11:27:00,1.35,0.126,238,5.6,0,0,18
11:28:00,1.346,0.126,237.74,5.6,0,0,17
11:29:00,1.348,0.128,238.15,5.6,0,0,17
11:30:00,1.344,0.126,237.87,5.6,0,0,18
11:31:00,1.346,0.128,238.18,5.6,0,0,17
11:32:00,1.35,0.13,238.63,5.6,0,0,17
11:33:00,1.35,0.13,238.75,5.6,0,0,18
11:34:00,1.352,0.132,239.02,5.6,0,0,17
11:35:00,1.346,0.13,238.42,5.6,0,0,18
11:36:00,1.342,0.128,238.13,5.6,0,0,17
11:37:00,1.34,0.126,237.92,5.6,0,0,18
11:38:00,0.838,0.134,238.31,4.2,0,0,9
11:39:00,0.298,0.14,238.73,1.4,0,0,0
11:40:00,0.298,0.14,238.52,1.4,0,0,0
11:41:00,0.206,0,237.81,0.8,0,0,0
11:42:00,0.204,0,237.07,0.8,0,0,0
11:43:00,0.202,0,236.89,0.8,0,0,0
11:44:00,0.204,0,237.07,0.8,0,0,0
11:45:00,0.202,0,236.65,0.8,0,0,0
11:46:00,0.202,0,236.29,0.8,0,0,0
11:47:00,0.202,0,236.13,0.8,0,0,0
11:48:00,0.202,0,236.45,0.8,0,0,0
11:49:00,0.204,0,237.26,0.8,0,0,0
11:50:00,0.202,0,236.65,0.8,0,0,0
11:51:00,0.204,0,237.24,0.8,0,0,0
11:52:00,0.27,0.07,237.58,1.4,0,0,0
11:53:00,0.286,0.106,237.41,1.2,0,0,0
11:54:00,0.288,0.11,238.33,1.2,0,0,0
11:55:00,0.288,0.11,238.4,1.2,0,0,0
11:56:00,0.284,0.116,239.78,1.2,0,0,0
11:57:00,0.284,0.118,240.47,1.2,0,0,0
11:58:00,0.282,0.118,240.17,1.2,0,0,0
11:59:00,0.278,0.112,238.93,1.2,0,0,0
12:00:00,0.276,0.112,238.92,1.2,0,0,0
12:01:00,0.276,0.114,239.3,1.2,0,0,0
12:02:00,0.276,0.114,239.21,1.2,0,0,0
12:03:00,0.276,0.114,239.46,1.2,0,0,0
12:04:00,0.238,0.06,239.32,1,0,0,0
12:05:00,0.208,0,239.37,0.8,0,0,0
12:06:00,0.208,0,239.86,0.8,0,0,0
12:07:00,0.334,0.15,239.97,1.6,0,0,0
12:08:00,0.322,0.146,239.99,1.4,0,0,0
12:09:00,0.32,0.15,240.74,1.4,0,0,0
12:10:00,0.318,0.15,240.65,1.4,0,0,0
12:11:00,0.316,0.15,240.43,1.4,0,0,0
12:12:00,0.316,0.152,241.02,1.4,0,0,0
12:13:00,0.312,0.152,240.98,1.4,0,0,0
12:14:00,0.306,0.148,240.43,1.4,0,0,0
12:15:00,0.304,0.148,240.48,1.4,0,0,0
12:16:00,0.304,0.148,240.41,1.4,0,0,0
12:17:00,0.304,0.148,240.52,1.4,0,0,0
12:18:00,0.302,0.148,240.26,1.4,0,0,0
12:19:00,0.304,0.15,240.88,1.4,0,0,0
12:20:00,0.302,0.15,240.78,1.4,0,0,0
12:21:00,0.304,0.152,241.22,1.4,0,0,0
12:22:00,0.304,0.152,240.98,1.4,0,0,0
12:23:00,0.3,0.14,241.54,1.4,0,0,0
12:24:00,0.218,0,241.71,1,0,0,0
12:25:00,0.218,0,241.72,1,0,0,0
12:26:00,0.216,0,241.42,1,0,0,0
12:27:00,0.21,0,241.96,1,0,0,0
12:28:00,0.21,0,241.97,1,0,0,0
12:29:00,0.21,0,241.42,1,0,0,0
12:30:00,0.21,0,241,0.8,0,0,0
12:31:00,0.21,0,240.88,0.8,0,0,0
12:32:00,0.21,0,240.92,0.8,0,0,0
12:33:00,0.21,0,241.3,1,0,0,0
12:34:00,0.208,0,240.81,0.8,0,0,0
12:35:00,0.21,0,240.84,1,0,0,0
12:36:00,0.21,0,241.03,1,0,0,0
12:37:00,0.212,0,241.17,1,0,0,0
12:38:00,0.22,0,242.39,1,0,0,0
12:39:00,0.278,0.084,242.53,1.4,0,0,0
12:40:00,0.294,0.128,242.05,1.4,0,0,0
12:41:00,0.294,0.126,241.96,1.4,0,0,0
12:42:00,0.292,0.126,241.93,1.4,0,0,0
12:43:00,0.286,0.126,241.86,1.2,0,0,0
12:44:00,0.284,0.126,241.74,1.2,0,0,0
12:45:00,0.284,0.126,241.73,1.2,0,0,0
12:46:00,0.282,0.126,241.71,1.2,0,0,0
12:47:00,0.282,0.126,241.73,1.2,0,0,0
12:48:00,0.282,0.128,242.22,1.2,0,0,0
12:49:00,0.282,0.126,242.08,1.2,0,0,0
12:50:00,0.336,0.182,242.72,1.6,0,0,0
12:51:00,0.36,0.214,241.82,1.8,0,0,0
12:52:00,0.318,0.152,241.22,1.4,0,0,0
12:53:00,0.32,0.15,240.88,1.4,0,0,0
12:54:00,0.318,0.148,240.48,1.4,0,0,0
12:55:00,0.318,0.156,241.75,1.4,0,0,0
12:56:00,0.316,0.152,241.16,1.4,0,0,0
12:57:00,0.314,0.154,241.51,1.4,0,0,0
12:58:00,0.304,0.146,240.14,1.4,0,0,0
12:59:00,0.36,0.208,239.42,1.8,0,0,0
13:00:00,0.384,0.266,239.51,2,0,2,0
13:01:00,0.384,0.272,240.23,2,0,1,0
13:02:00,0.382,0.27,240.12,2,0,1,0
13:03:00,0.382,0.266,239.61,2,0,2,0
13:04:00,0.382,0.264,239.14,1.8,0,1,0
13:05:00,0.382,0.264,239.28,1.8,0,2,0
13:06:00,0.382,0.264,239.22,1.8,0,1,0
13:07:00,0.384,0.266,239.32,2,0,1,0
13:08:00,0.338,0.194,240.08,1.6,0,2,0
13:09:00,0.294,0.13,238.56,1.4,0,1,0
13:10:00,0.294,0.132,239.22,1.4,0,2,0
13:11:00,0.29,0.132,239.28,1.4,0,1,0
13:12:00,0.286,0.134,239.74,1.2,0,1,0
13:13:00,0.286,0.134,239.9,1.2,0,2,0
13:14:00,0.284,0.132,239.43,1.2,0,1,0
13:15:00,0.284,0.13,239.22,1.2,0,1,0
13:16:00,0.282,0.128,238.78,1.2,0,2,0
13:17:00,0.282,0.13,239.19,1.2,0,1,0
13:18:00,0.282,0.132,239.7,1.2,0,1,0
13:19:00,0.282,0.132,239.59,1.2,0,1,0
13:20:00,0.282,0.134,240.03,1.2,0,2,0
13:21:00,0.278,0.126,238.28,1.2,0,1,0
13:22:00,0.28,0.13,239.13,1.2,0,1,0
13:23:00,0.28,0.13,239.34,1.2,0,1,0
13:24:00,0.276,0.124,238.03,1.2,0,2,0
13:25:00,0.278,0.13,239.04,1.2,0,1,0
13:26:00,0.348,0.204,239.52,1.8,0,1,0
13:27:00,0.354,0.234,239.42,1.8,0,1,0
13:28:00,0.354,0.238,240.05,1.8,0,1,0
13:29:00,0.292,0.128,239.07,1.4,0,1,0
13:30:00,0.282,0.114,239.14,1.2,0,0,0
13:31:00,0.28,0.114,239.26,1.2,0,0,0
13:32:00,0.28,0.114,239.47,1.2,0,0,0
13:33:00,0.278,0.114,239.43,1.2,0,0,0
13:34:00,0.378,0.222,239.72,1.8,0,0,0
13:35:00,0.386,0.248,239.97,1.8,0,0,0
13:36:00,0.38,0.242,238.95,1.8,0,0,0
13:37:00,0.378,0.242,238.98,1.8,0,0,0
13:38:00,0.344,0.198,238.73,1.6,0,0,0
13:39:00,0.308,0.146,239.91,1.4,0,0,0
13:40:00,0.304,0.142,239.3,1.4,0,0,0
13:41:00,0.304,0.146,239.89,1.4,0,0,0
13:42:00,0.306,0.15,240.8,1.4,0,0,0
13:43:00,0.304,0.148,240.32,1.4,0,0,0
13:44:00,0.3,0.142,239.25,1.4,0,0,0
13:45:00,0.302,0.146,239.86,1.4,0,0,0
13:46:00,0.302,0.146,240.08,1.4,0,0,0
13:47:00,0.302,0.148,240.26,1.4,0,0,0
13:48:00,0.302,0.15,240.47,1.4,0,0,0
13:49:00,0.3,0.146,239.93,1.4,0,0,0
13:50:00,0.3,0.144,239.63,1.4,0,0,0
13:51:00,0.248,0.072,239.76,1.2,0,0,0
13:52:00,0.208,0,239.92,0.8,0,0,0
13:53:00,0.208,0,239.82,0.8,0,0,0
13:54:00,0.208,0,240.33,0.8,0,0,0
13:55:00,0.208,0,240.19,0.8,0,0,0
13:56:00,0.206,0,239.46,0.8,0,0,0
13:57:00,0.206,0,239.23,0.8,0,0,0
13:58:00,0.208,0,239.59,0.8,0,0,0
13:59:00,0.206,0,239.15,0.8,0,0,0
14:00:00,0.208,0,239.64,0.8,0,0,0
14:01:00,0.21,0,241.51,1,0,0,0
14:02:00,0.212,0,241.8,1,0,0,0
14:03:00,0.21,0,241.46,1,0,0,0
14:04:00,0.212,0,241.8,1,0,0,0
14:05:00,0.21,0,241.5,1,0,0,0
14:06:00,0.212,0,242.08,1,0,0,0
14:07:00,0.212,0,242.38,1,0,0,0
14:08:00,0.214,0,242.62,1,0,0,0
14:09:00,0.212,0,242.41,1,0,0,0
14:10:00,0.214,0,242.67,1,0,0,0
14:11:00,0.214,0,243.03,1,0,0,0
14:12:00,0.214,0,243.08,1,0,0,0
14:13:00,0.262,0.068,242.23,1.4,0,0,0
14:14:00,0.29,0.132,242.92,1.4,0,0,0
14:15:00,0.29,0.13,242.49,1.2,0,0,0
14:16:00,0.29,0.132,242.69,1.2,0,0,0
14:17:00,0.38,0.228,242.45,1.8,0,0,0
14:18:00,0.398,0.268,242.93,2,0,0,0
14:19:00,0.394,0.27,242.98,2,0,0,0
14:20:00,0.39,0.27,243.2,2,0,0,0
14:21:00,0.386,0.266,242.51,1.8,0,0,0
14:22:00,0.384,0.266,242.51,1.8,0,0,0
14:23:00,0.382,0.264,242.36,1.8,0,0,0
14:24:00,0.38,0.262,241.88,1.8,0,0,0
14:25:00,0.36,0.236,242.08,1.8,0,0,0
14:26:00,0.31,0.162,242.74,1.4,0,0,0
14:27:00,0.324,0.168,240.68,1.6,0,0,0
14:28:00,0.328,0.18,242.38,1.6,0,0,0
14:29:00,0.33,0.18,242.36,1.6,0,0,0
14:30:00,0.33,0.184,242.85,1.6,0,0,0
14:31:00,0.33,0.186,243.11,1.6,0,0,0
14:32:00,0.33,0.186,243.26,1.6,0,0,0
14:33:00,0.328,0.184,242.97,1.6,0,0,0
14:34:00,0.284,0.12,243.79,1.4,0,0,0
14:35:00,0.236,0.05,243.41,1,0,0,0
14:36:00,0.234,0,242.42,1,0,0,0
14:37:00,0.238,0.048,243.17,1,0,0,0
14:38:00,0.244,0.048,243.33,1,0,0,0
14:39:00,0.244,0.048,243.47,1,0,0,0
14:40:00,0.242,0.046,242.73,1,0,0,0
14:41:00,0.24,0.046,242.97,1,0,0,0
14:42:00,0.234,0.048,243.05,1,0,0,0
14:43:00,0.236,0.048,243.28,1,0,0,0
14:44:00,0.234,0.046,242.89,1,0,0,0
14:45:00,0.236,0.048,243.22,1,0,0,0
14:46:00,0.236,0.048,243.13,1,0,0,0
14:47:00,0.236,0.048,243.29,1,0,0,0
14:48:00,0.236,0.048,243.29,1,0,0,0
14:49:00,0.236,0.046,243.04,1,0,0,0
14:50:00,0.234,0.046,242.88,1,0,0,0
14:51:00,0.23,0,242.48,1,0,0,0
14:52:00,0.214,0,242.51,1,0,0,0
14:53:00,0.22,0,242.52,1,0,0,0
14:54:00,0.218,0,242.18,1,0,0,0
14:55:00,0.218,0,241.86,1,0,0,0
14:56:00,0.218,0,242.19,1,0,0,0
14:57:00,0.216,0,241.33,1,0,0,0
14:58:00,0.218,0,241.83,1,0,0,0
14:59:00,0.218,0,242.4,1,0,0,0
15:00:00,0.304,0.116,242.31,1.4,0,0,0
15:01:00,0.396,0.24,242.15,2,0,0,0
15:02:00,0.394,0.264,242.35,2,0,0,0
15:03:00,0.392,0.264,242.39,2,0,0,0
15:04:00,0.392,0.266,242.69,2,0,0,0
15:05:00,0.388,0.264,242.59,1.8,0,0,0
15:06:00,0.388,0.266,242.87,1.8,0,0,0
15:07:00,0.388,0.27,243.33,2,0,0,0
15:08:00,0.392,0.272,243.6,2,0,0,0
15:09:00,0.388,0.27,243.3,2,0,0,0
15:10:00,0.386,0.268,242.89,1.8,0,0,0
15:11:00,0.382,0.264,242.46,1.8,0,0,0
15:12:00,0.384,0.266,242.73,1.8,0,0,0
15:13:00,0.344,0.208,242.54,1.6,0,0,0
15:14:00,0.312,0.158,242.21,1.4,0,0,0
15:15:00,0.306,0.16,242.77,1.4,0,0,0
15:16:00,0.304,0.158,242.35,1.4,0,0,0
15:17:00,0.232,0.054,242.75,1,0,0,0
15:18:00,0.212,0,243.13,1,0,0,0
15:19:00,0.214,0,243.53,1,0,0,0
15:20:00,0.242,0,242.44,1.2,0,0,0
15:21:00,0.44,0.076,241.71,2.2,0,0,0
15:22:00,0.47,0.14,242.49,2.2,0,1,0
15:23:00,0.484,0.142,242.82,2.2,0,1,0
15:24:00,0.474,0.142,242.49,2.2,0,2,0
15:25:00,0.474,0.134,241.4,2.2,0,1,0
15:26:00,0.482,0.136,242.18,2.2,0,2,0
15:27:00,0.478,0.138,242.19,2.2,0,1,0
15:28:00,0.472,0.136,241.76,2.2,0,1,0
15:29:00,0.474,0.134,241.72,2.2,0,2,0
15:30:00,0.466,0.14,242.37,2.2,0,1,0
15:31:00,0.468,0.138,242.29,2.2,0,2,0
15:32:00,0.47,0.138,242.25,2.2,0,1,0
15:33:00,0.47,0.136,242.26,2.2,0,1,0
15:34:00,0.468,0.14,243.01,2.2,0,2,0
15:35:00,0.466,0.14,242.94,2.2,0,1,0
15:36:00,0.47,0.142,243.44,2.2,0,1,0
15:37:00,0.468,0.142,243.06,2.2,0,2,0
15:38:00,0.47,0.146,243.49,2.2,0,1,0
15:39:00,0.564,0.14,243.26,2.6,0,1,0
15:40:00,0.578,0.14,243.03,2.6,0,2,0
15:41:00,0.754,0.138,242.81,3.2,0,1,0
15:42:00,0.848,0.232,244.35,3.8,0,1,0
15:43:00,0.726,0.298,245.31,3.2,0,2,0
15:44:00,0.578,0.298,245.11,2.8,0,1,0
15:45:00,0.568,0.294,244.58,2.8,0,1,0
15:46:00,0.566,0.296,244.82,2.8,0,1,0
15:47:00,0.564,0.302,245.66,2.8,0,2,0
15:48:00,0.57,0.316,247.28,2.8,0,1,0
15:49:00,0.61,0.356,247.28,3,0,1,0
15:50:00,0.642,0.422,246.83,3.2,0,1,0
15:51:00,0.64,0.412,245.92,3.2,0,2,0
15:52:00,0.64,0.412,245.73,3.2,0,1,0
15:53:00,0.644,0.414,245.92,3.2,0,1,0
15:54:00,0.572,0.296,246.31,2.8,0,0,0
15:55:00,1.53,0.276,245.78,6.6,0,0,15
15:56:00,1.7,0.27,245.05,7,0,0,19
15:57:00,1.686,0.268,244.97,7,0,0,18
15:58:00,1.684,0.274,245.79,7,0,0,19
15:59:00,1.622,0.184,246.21,6.6,0,0,19
16:00:00,1.59,0.136,246.65,6.4,0,0,18
16:01:00,1.586,0.138,246.51,6.4,0,0,19
16:02:00,1.546,0.072,246.68,6.2,0,0,19
16:03:00,1.516,0,247.27,6.2,0,0,18
16:04:00,1.344,0,246.89,5.4,0,0,19
16:05:00,1.346,0,247,5.4,0,0,19
16:06:00,1.344,0,246.93,5.4,0,0,18
16:07:00,1.314,0,244.12,5.4,0,0,19
16:08:00,1.312,0,244.02,5.4,0,0,18
16:09:00,1.308,0,243.65,5.2,0,0,18
16:10:00,1.3,0,242.98,5.2,0,0,18
16:11:00,1.302,0,243.14,5.2,0,0,18
16:12:00,1.3,0,242.98,5.2,0,0,18
16:13:00,1.296,0,242.61,5.2,0,0,18
16:14:00,1.292,0,242.16,5.2,0,0,18
16:15:00,1.29,0,242.08,5.2,0,0,18
16:16:00,1.294,0,242.36,5.2,0,0,18
16:17:00,1.292,0,242.09,5.2,0,0,18
16:18:00,1.3,0,242.81,5.2,0,0,18
16:19:00,1.292,0,242.2,5.2,0,0,18
16:20:00,1.29,0,242.04,5.2,0,0,18
16:21:00,1.288,0,241.82,5.2,0,0,18
16:22:00,1.296,0,242.53,5.2,0,0,18
16:23:00,1.298,0,242.72,5.2,0,0,18
16:24:00,1.296,0,242.52,5.2,0,0,18
16:25:00,1.402,0.138,241.71,5.8,0,0,18
16:26:00,1.388,0.142,241.16,5.8,0,0,18
